RR_FLR_SMBR_W2,RR_SMBR_RR_W1,RR_SMBR_RR_T1,R_SUPT_T2,FR_SMBR_T1,RR_SMBR_FR_T2,R_SUPT_W2,FR_SMBR_T2,RR_FLR_SMBR_W1,ROOF_XMBR_NO2_T1,SSILL_T1,RR_SMBR_RR_W2,FR_SMBR_W2,FR_SMBR_W1,RR_FLR_SMBR_T1,BPOST_04_W1,RR_SMBR_FR_W2,FREQ
81.161164,59.120328,2.745371,2.2227066,2.7640698,4.4902215,84.121235,1.6498324,84.760844,1.5451174,2.1191265,60.508085,148.8358,56.525618,1.098398,164.25889,66.156439,55.18724
66.864653,100.65105,3.0397284,1.3692554,3.1606225,5.6212083,67.414713,1.3708329,82.582111,0.9445081,1.3767105,54.151627,123.7901,71.956953,1.0272844,179.66658,83.386286,55.90283
70.950012,66.286142,3.1916197,2.4500501,4.4684341,4.7424809,78.089792,1.7233612,102.07676,0.9866082,1.5780704,55.239246,113.72305,61.965998,1.4212323,166.50634,55.052469,55.20858
62.321484,71.604898,2.2264554,1.5545259,4.3607882,5.8559768,87.216858,1.4778295,82.585314,0.958254,1.6497791,47.208778,116.25945,47.909543,1.0143954,212.12835,92.305184,55.44948
48.959127,67.338902,2.1774593,1.3924486,3.6120117,5.5903162,75.852598,1.7454381,115.9034,1.5190881,1.5307878,62.769283,137.60678,74.785234,1.6308487,161.95688,86.88701,55.24052
80.138428,95.01188,3.9116124,1.7837788,3.6443729,4.8742854,54.06279,1.0734675,88.004932,0.9040808,2.3106997,45.226244,105.12856,46.477078,1.4976805,168.29657,69.859905,55.90344
58.662223,62.162079,3.0355994,1.9935395,4.4867953,5.3970388,84.520709,1.3697344,79.730368,1.4548432,1.9579016,61.484454,146.10832,70.189642,1.1375663,155.53869,52.614053,54.63534
78.301861,67.426472,3.5482425,1.5960164,2.8433803,4.1044189,63.259931,1.7740325,136.1651,1.4249956,1.7426433,72.676794,115.02666,74.011885,1.7561753,167.34043,51.842408,55.93573
46.36618,73.683481,3.5477598,2.4044574,3.6812605,4.6737308,72.927448,1.6253795,121.06253,0.9851346,1.9989463,41.23473,137.78087,70.359324,1.7891691,197.96038,75.019749,54.86389
75.442559,75.732615,2.491114,2.1093261,2.9226909,3.7186163,86.198626,1.8982326,122.76935,1.3048737,1.3661601,51.245502,153.21752,55.498152,1.5739526,170.42196,81.928378,55.63102
58.528028,75.907755,3.3726804,1.3764617,3.485428,3.8068216,61.013292,1.0554214,98.492753,1.1166886,1.7898712,71.060523,108.05728,53.951454,0.9846057,181.18905,56.239174,55.93654
44.790815,79.867256,2.3439353,1.3960518,2.7244145,6.2131229,94.551887,1.5877324,123.85872,1.2451784,1.7373681,71.223731,129.74037,47.782484,1.1895094,212.51812,95.513454,55.58733
68.294304,71.597974,2.6382927,1.6826005,3.1209672,4.2841096,77.845366,1.3087329,121.67998,1.3645691,2.1349521,64.867273,104.69467,63.21382,1.1183957,128.32581,68.343301,56.03255
68.273749,87.75591,2.6291773,1.5707825,3.839071,3.7774609,54.30359,1.0917393,105.46269,1.2028095,2.4226049,43.13686,139.90109,76.310499,1.3892183,194.09317,85.506278,55.68699
51.927203,63.946091,3.3094826,2.0316542,4.0075143,4.4049564,80.408666,1.5561943,86.935383,0.8683319,2.3525429,46.411271,84.710985,71.049635,1.1520006,158.63296,65.321743,54.33822
75.069946,59.731574,3.0510896,2.3643671,3.7616971,5.186405,76.231331,1.3384371,131.98485,0.9384952,1.8417063,41.717543,85.60864,75.212609,1.2093391,171.5129,58.132258,55.33837
69.758256,83.182342,3.5616381,2.125404,2.6609661,6.521765,58.680931,1.8483723,82.735314,1.1972759,2.0385547,61.488764,99.187685,55.39347,1.3352875,130.37289,62.564679,55.47742
71.323095,64.08399,2.5763948,2.0486503,3.9139228,3.5997661,51.266763,1.4078218,90.534622,1.1052396,2.030386,55.844656,118.95703,47.058014,1.1314564,209.26494,77.563281,55.73203
47.811526,70.701234,3.8746351,2.1595474,3.7841581,5.9419433,82.171054,1.6549235,97.763509,0.8609818,1.6953156,49.158824,137.54643,56.357407,1.36729,124.4047,70.596875,54.18331
81.895455,81.849095,3.4315921,1.906292,3.5563221,6.5618222,64.905892,1.785093,101.40785,1.4741473,1.8804995,45.973388,113.40169,68.186138,1.7026006,204.69583,91.187123,55.51161
49.147761,82.639364,3.7088326,1.8201663,3.2544591,4.2667819,53.490573,1.5892901,86.571009,1.4028458,1.8320087,60.025746,120.85315,48.595405,1.4733321,143.55304,72.710971,54.9794
59.750699,87.353844,2.6516883,2.2119881,2.938553,3.6414557,73.266365,1.3830726,133.0502,1.1368493,2.4308635,53.679244,88.855692,44.595405,1.537508,190.95827,79.065571,55.69475
77.992962,107.4737,3.4435095,1.4241119,2.9704339,4.0810015,87.57595,1.5483532,130.98748,1.0218852,1.5029334,61.148812,86.072363,49.899142,1.3899373,150.48693,65.248085,56.65783
74.294958,79.094947,2.3282898,1.7364249,3.0948372,4.0702433,92.517082,1.807718,104.62946,1.3667674,1.5306879,71.235043,153.15717,73.070325,1.3103938,132.86978,65.638242,55.8119
75.11203,72.142254,3.697333,1.8591754,3.1284717,4.1503429,56.578085,1.8477827,137.32265,1.1256811,1.5804063,48.373253,151.8424,48.161371,1.0533884,193.20475,62.197393,55.61995
45.546524,100.87105,3.370156,2.3396998,3.7316617,5.2272966,86.162634,1.7496277,115.61178,1.4358339,1.7712359,41.515855,134.09136,71.906672,1.0240865,206.30429,69.177719,54.33347
49.743141,91.525346,3.6017384,2.2985722,3.2161399,3.8211465,87.8518,1.817773,118.56509,1.0764228,1.6831723,45.869723,150.5237,69.79734,1.7397285,151.94365,95.566464,54.9405
62.355053,107.60506,3.6334817,2.4337166,3.4943244,5.0804839,84.574709,1.4104446,88.203478,1.0465752,1.7269849,59.327125,109.46923,62.342121,1.690613,121.35793,66.084184,55.28217
65.104473,76.313756,2.7873831,1.9457596,3.4060586,4.3300337,71.16352,1.382483,122.83753,1.0652546,1.9727151,40.563733,141.51041,73.363306,1.2556088,154.19013,78.698286,55.54953
71.902733,64.502734,2.9594845,2.0254216,3.6514831,6.046117,74.326909,1.3052222,76.582124,1.4673672,1.4659171,43.962233,106.54454,60.27877,1.0519546,152.96174,84.400202,55.01018
46.183849,67.940163,3.1831701,2.1177549,4.1828522,4.9384972,56.610752,1.5084519,140.07979,1.1599169,1.830677,58.478974,93.737114,76.545871,1.0790836,167.9761,65.486111,54.77986
61.18035,58.300772,2.2502525,1.3853332,2.8988977,5.364357,83.697018,1.3209726,107.34807,1.5569103,2.0491051,64.39489,141.76026,71.852272,1.6286194,139.6175,64.022587,55.20315
58.792984,103.70216,2.6908985,1.8934134,3.1403109,4.062591,71.189585,1.248786,98.274315,1.2649239,2.2040055,66.700534,124.64773,66.27085,1.611765,125.32671,56.760909,55.83987
57.012037,70.829127,2.4167286,1.3889364,4.1113005,5.9871637,58.596307,1.1632668,115.3034,1.2830005,2.2556854,39.249337,133.89386,44.849522,1.18728,190.17874,72.649031,55.10873
79.765814,79.010839,2.611588,2.0388198,4.4833791,6.3420742,87.895496,1.4136719,97.220427,1.2577024,1.6462459,69.298285,109.51968,66.191536,1.1330671,169.38751,90.463786,55.35446
65.469303,70.741557,2.9059453,2.3253686,2.7799319,4.413061,71.188974,1.1346724,95.041694,1.3770931,2.0438299,62.941827,84.473974,45.622871,1.0619535,184.7952,63.293633,55.61339
51.172792,62.472274,3.2003027,1.4719174,3.1764846,5.5440478,54.482453,1.7556729,92.862961,1.4964838,2.4414139,56.585369,131.42827,61.054207,0.9908398,200.20288,80.52348,54.83934
79.174154,98.325993,2.6083714,2.0930058,2.9353496,4.2740575,81.106068,1.2503533,138.15684,1.4158299,2.3099586,57.413582,96.878162,63.312718,1.4982649,210.84718,65.104751,56.50778
64.230457,80.455267,2.2348746,2.4092061,2.6140218,4.9244414,87.306129,1.0912717,110.7382,1.2396475,1.471712,42.228352,155.5108,75.190299,1.6719065,161.30295,57.109623,55.63738
56.908473,106.58862,2.8299989,1.7276361,3.8168686,5.9654509,77.4218,1.847584,88.235723,1.3096371,2.0988148,50.998523,149.9261,65.699105,1.3885925,149.62865,87.017078,55.05715
52.636745,74.056642,2.2636481,1.9147208,2.7164834,4.7217031,79.118018,1.3953123,118.71829,1.3291905,2.3450164,53.20686,125.92129,53.233857,1.2077316,202.24997,74.744857,55.70415
79.693221,86.525483,3.687796,1.4935249,3.1652461,4.6550338,92.870491,1.5367342,102.0958,1.0618698,1.9147494,52.643806,112.52304,72.717214,0.9835938,129.9121,82.151045,55.29117
60.357883,101.77993,2.3291192,1.8882264,4.2714053,3.8247926,57.698073,1.9286814,111.14562,0.9828435,1.7561332,68.546591,93.013117,67.11752,1.4319331,170.61495,63.791228,55.99034
51.915337,93.690285,2.5622087,2.240531,3.3888904,6.2222834,57.912184,1.8351565,113.72268,1.2711809,1.4565096,68.820581,135.15875,66.032454,1.498935,162.25165,65.944955,55.32502
49.201685,74.726931,2.7457782,1.4671764,3.404778,3.6964326,74.483406,1.5145169,91.067727,1.5414949,1.3721342,71.38084,87.250477,60.577604,1.7996363,117.73428,57.28245,55.60935
80.429187,78.228144,3.2136983,2.0013049,2.9940704,4.9013939,93.703452,1.8300127,104.23318,1.268764,1.5973252,45.39734,115.58929,42.435792,1.4099521,163.23535,91.24575,55.49905
54.04917,65.094759,3.6328704,2.2409459,3.8961792,5.5796482,56.560495,1.0717841,139.63998,1.1895152,1.7223316,63.167232,116.11696,47.185372,1.2063698,152.71018,72.703048,55.44275
53.219604,65.933828,3.104689,2.4149628,2.5024884,3.9125297,82.297653,1.7943013,80.74206,1.4887716,1.4983626,58.388272,90.465011,70.513751,1.561925,150.18207,52.941974,55.10082
62.523662,94.716,2.3514292,2.0244981,3.4454596,4.8705018,58.341337,1.3046179,137.55446,1.123344,1.7514025,54.014996,129.40597,45.264073,1.1735164,145.52566,94.746474,55.89429
44.30012,99.113352,2.5966002,1.921927,3.041289,5.9673164,72.716596,1.0799009,134.62893,1.5013711,1.6181771,70.115756,110.18847,71.228358,1.1650529,203.77244,91.997745,55.57184
70.42163,82.399647,2.3037485,2.0878891,3.2716573,5.0810846,64.488887,1.364713,89.748066,1.2083375,1.989634,71.187819,105.2573,67.637727,1.6121726,124.22073,63.346643,56.12245
57.764949,107.36313,3.2590289,2.1372575,4.2142261,6.2981557,52.213292,1.4062268,120.82696,0.8509567,1.9645418,43.815276,104.78982,57.191908,1.5953983,116.71702,89.009781,55.03555
59.930715,101.06058,3.7217297,1.8965069,3.5147083,3.9539164,55.416187,1.1845593,77.9136,1.3093905,2.219561,66.080442,129.58007,76.838163,1.3318368,181.52915,82.879213,55.4017
49.4306,92.740652,3.0301886,1.385248,2.7300337,3.5976299,53.457868,1.2472017,119.2423,1.4624853,2.0007004,56.394512,103.19299,59.95098,1.6131324,197.86351,72.499671,56.09463
66.203595,93.470323,3.5921663,2.008954,3.5721843,6.4846616,51.973631,1.269933,111.68871,1.3061229,1.8052029,48.40713,121.03986,57.283392,1.666156,125.63214,88.324317,55.33356
66.746825,96.219469,2.7545108,2.1057892,3.1724771,5.2143851,86.072856,1.789633,98.336979,1.0982623,1.6854475,63.891316,151.66448,47.679937,1.4678045,128.52317,93.396785,55.41808
81.858838,98.975073,2.8122626,2.31465,2.9544151,6.6242952,60.334105,1.7679126,78.531052,0.968825,2.3555668,56.112985,96.493864,69.692659,1.5010635,211.49458,76.202765,56.13317
56.430201,69.753785,2.9774231,2.092785,3.5918436,3.7108584,61.521583,1.8177204,102.81085,1.1707559,2.2049243,62.955115,134.12346,47.191946,1.2375213,133.58927,66.410867,54.97501
52.345315,78.118049,2.7731277,1.6645998,2.8234809,5.1262898,55.6282,1.1958179,137.70641,1.2494,2.1983434,67.416154,143.64942,62.59391,1.030635,128.68391,85.646299,55.44059
62.644302,69.88514,3.173598,1.8281366,4.5388965,4.5420124,64.532583,1.860612,133.2034,1.3896171,1.9527076,61.016381,136.25328,64.031923,1.0055112,141.66458,58.243964,55.03524
48.347792,61.615857,3.4679554,2.1146854,2.8354493,5.6729992,91.626061,1.5816125,131.02467,1.5090078,2.3502916,54.659923,111.20758,43.463258,1.7743976,157.07227,75.473811,54.61942
71.851281,103.14657,3.7623127,2.4012342,3.232002,3.7439859,74.91954,1.302613,128.84594,0.9083985,1.6078756,48.303465,86.161871,58.894594,1.7032839,172.47996,92.703658,55.94419
48.716978,94.486797,3.8146472,1.525131,4.2692255,6.3667149,66.087549,1.5028469,135.6525,1.0323746,1.663386,57.029663,141.55658,51.66864,1.6235606,155.64675,84.139299,54.95725
61.641488,64.876044,2.3707161,1.3730276,4.171876,6.5486962,64.262831,1.4899777,76.821446,1.4620157,1.5872169,57.721078,92.644774,67.936749,1.7237864,202.28785,65.554192,55.44358
64.12724,66.452163,3.9488922,2.227515,3.3514781,4.6296895,57.68604,1.7811734,110.66173,1.4624109,2.3836446,66.358203,139.73023,58.900144,1.1708802,120.16379,88.441761,54.60584
74.401454,69.075602,2.2292214,2.3783805,2.9171914,4.5530137,61.308783,1.3524,122.82023,1.3140856,1.5545338,50.801566,126.20082,66.851441,1.4285349,145.35767,90.190227,55.98221
54.493233,60.741403,2.5178948,2.0863019,4.3701523,4.0541896,55.909571,1.8004779,75.732079,1.521711,2.3560089,71.342849,116.12192,75.652417,1.2682296,160.1917,51.969115,54.78759
52.105867,106.14279,2.9585408,1.4543821,2.5115656,5.8124236,87.202138,1.7282913,131.45832,1.2297246,1.3709093,40.048494,99.00939,70.070995,1.2513753,145.9009,89.107437,55.47218
50.32492,73.269757,2.6843708,2.0899051,3.4825551,4.6769962,74.60886,1.6427722,83.687401,1.2478013,1.4225892,46.197297,108.25552,48.649667,1.6668902,210.75293,60.595559,55.13262
63.053914,105.71416,3.7399383,1.6992527,3.2515717,4.3466413,85.505309,1.1664494,97.74313,1.3223403,2.1045321,67.68145,154.84045,61.888263,1.7224246,152.74807,63.512383,55.44397
71.682738,60.198425,2.6650893,1.7810642,2.8636454,4.8592065,94.519213,1.5413958,79.567775,1.0072809,2.1494629,69.879831,137.78739,68.854352,1.4062742,173.37184,62.115408,55.69833
44.485676,64.912905,3.467945,2.1728861,2.5477392,4.2338804,70.495005,1.3351783,126.04697,1.4612845,1.6083177,63.533328,105.78993,64.854352,1.47045,121.17708,68.470008,55.0773
50.070906,92.064245,2.7948684,1.7631794,4.3328698,6.3524356,59.066801,1.835592,76.001092,1.504878,2.2012236,65.558425,125.35801,61.37364,1.166794,192.34354,59.980558,54.80272
58.184388,60.439002,2.4819103,1.7162123,3.4369713,4.1607908,77.754827,1.362167,110.51551,1.1919243,2.1335763,69.037615,140.34128,53.379905,1.158834,211.60313,89.149446,55.43338
63.07114,85.622972,3.8292804,1.6863727,4.1322207,5.2115975,74.693483,1.4278776,115.91932,1.1620766,2.3454585,68.436724,145.54934,59.193615,1.8148978,150.94708,94.911207,55.52845
52.473182,89.913244,3.6604543,1.882113,3.9661713,6.1961356,64.451584,1.2218926,76.751382,1.1031725,1.6043262,41.973036,118.46761,51.326136,1.2003394,132.16259,52.648962,54.91795
52.721596,88.625109,2.4457971,1.3525498,2.8452103,5.9502582,63.734473,1.3316874,84.135482,1.2512048,2.0612146,64.138326,100.00121,43.240434,1.1653623,159.50619,66.986655,55.40721
45.54047,93.88533,3.9467603,1.5278985,2.4958469,5.5687435,82.028513,1.5377805,92.392722,1.449001,2.4330475,58.851677,87.030262,59.066557,1.1500118,151.33685,53.719477,54.48152
68.669103,93.841545,3.2613686,1.9961147,2.8801627,6.3116922,66.424846,1.5234833,82.261871,1.1360473,1.7571197,70.697922,134.32032,77.453231,1.5073485,148.64508,71.241778,55.54197
50.513232,86.986033,2.411909,1.4314491,3.1253113,4.9420017,53.806164,1.1424784,135.91847,1.1349051,2.3315718,72.352799,94.847623,69.488308,1.3819688,188.0175,59.425193,56.15523
61.339213,102.4859,3.3379532,2.0847848,4.4053645,4.9987952,82.65723,1.2738983,86.069717,1.0718024,1.5326704,44.789543,126.50306,51.004734,1.4573043,182.78054,70.218772,55.43735
60.211837,93.929116,2.7721519,2.1996824,4.2115312,4.8257949,53.832179,1.5520777,102.52357,1.0419547,1.9689753,47.005432,111.7402,76.679883,1.632675,154.02862,80.597177,55.55444
74.290474,68.328767,3.3064581,1.862779,2.9872613,6.4871539,61.137624,1.1955226,113.7831,1.5276607,1.6306871,54.289719,114.05599,57.410633,1.2169576,199.62385,81.145296,55.59317
57.352535,102.23526,3.5750233,1.5729922,4.2908418,4.4399922,76.770875,1.6762778,89.127826,0.9218329,1.5924921,59.174141,149.93106,58.16615,1.4504523,157.11016,66.283146,55.10463
68.772518,89.101873,3.9941954,1.8126332,3.0929506,5.1182466,83.427918,1.8180492,124.53462,0.8425841,1.7174985,43.344033,150.45873,62.915729,1.24687,146.58499,92.140444,55.09101
47.718528,96.524498,4.004026,1.4317791,3.209516,3.8644924,74.994406,1.6955823,118.99818,0.981133,1.5648564,64.158787,126.32275,74.918422,1.5478017,197.13806,74.2105,55.48715
50.20428,98.100618,3.722202,2.2862666,4.4891182,5.0054856,68.417614,1.0867781,88.03846,0.9815282,2.3612841,72.795912,101.40821,65.881817,0.9948955,214.614,52.698069,54.52354
47.350339,85.276005,2.6805841,1.6369446,3.2597221,5.0695746,57.325238,1.2320055,121.15365,1.1249585,1.5551476,68.588483,118.3651,72.070078,1.2530343,210.50594,53.320609,56.00271
71.803256,71.873847,3.649861,1.9692726,4.1212621,5.2650231,53.226493,1.5438866,92.573664,1.1570364,1.473419,51.050331,103.03384,75.935243,1.1897783,146.67098,75.129789,55.46552
74.356219,106.92938,2.7277957,1.3802091,4.2471791,5.8332309,74.99193,1.6481378,133.69972,0.9436723,1.5947672,43.595734,151.07184,72.048746,1.1785283,133.68967,64.113467,55.5607
45.219967,87.641671,2.294166,1.8564715,3.3399916,6.305481,51.279662,1.4704389,77.893978,1.3903144,1.3696907,48.998631,142.35582,76.514872,1.2346526,161.61402,93.500693,55.17703
75.171722,101.4157,3.0799049,1.8756188,4.4256697,5.3141278,76.346658,1.347418,111.71506,0.9336257,1.5224706,63.060945,142.85552,73.492804,1.1406737,132.46877,64.149294,55.59083
68.830512,92.981666,3.7349399,2.13292,4.0192168,5.65471,76.982709,1.7148745,107.57092,1.3517288,1.338584,60.801723,108.31723,67.514421,1.5029064,163.21319,76.411169,55.27534
75.536552,95.843504,3.1984671,2.2552278,3.7995429,5.3971551,76.372112,1.0996074,83.919216,1.2454642,1.5935854,51.839039,85.819086,45.752369,1.7870183,163.07384,93.14464,55.70927
45.981677,81.313854,2.9048939,2.3936718,2.7649578,4.5224508,62.394669,1.2234674,103.43975,1.5169126,2.1706808,70.204803,97.023476,56.756786,1.7624251,179.64045,55.085989,55.60764
47.272385,64.121405,3.7412816,2.2542814,3.2502957,5.9926426,52.531305,1.3340404,79.518089,1.3855738,2.2533043,68.310141,142.60243,53.893763,1.5031994,178.22013,74.471298,54.60837
65.164164,105.58721,4.029955,1.9622029,2.6032566,5.4938185,90.932092,1.7821183,97.229944,0.8731992,1.9147794,55.251424,132.52353,62.694739,1.3428941,193.05415,80.650187,55.2418
48.161051,95.857183,3.8744093,1.4817846,2.9009677,4.5694404,84.830575,1.8095503,111.69425,1.205421,2.0134884,48.101567,90.049079,62.543857,1.0003967,142.27976,80.416429,54.83407
56.693151,64.028431,2.9671426,1.8968854,3.7389754,6.538205,81.378097,1.7333958,103.72478,0.841312,1.9421873,60.717874,113.68119,73.550646,1.0714797,195.56203,55.285198,54.75595
45.949628,76.497272,2.5312904,1.4756895,4.1877381,6.4715357,51.33057,1.8748177,87.102296,1.2939913,1.5119202,60.15482,100.28295,57.034002,1.6873419,123.22416,62.691386,54.90848
49.57319,86.525714,2.2819406,1.5453078,4.3320767,6.3770038,89.750099,1.1867684,89.454772,1.5004318,1.9277115,55.419566,93.438025,51.276885,1.7257266,190.83543,54.164605,55.80113
52.606257,106.95027,2.6125836,1.7072794,3.6963473,5.2242227,70.044773,1.4967191,117.22909,0.8460277,1.9008927,59.1675,153.82181,72.989431,1.7499652,130.52457,89.564172,55.41106
73.04208,98.577448,2.2599008,2.0081465,3.2527267,5.0943798,55.536262,1.8759969,107.52763,1.4371807,2.428217,52.785842,138.97351,71.498201,1.4111402,196.76045,63.425956,56.01737
47.014449,102.8164,3.8712925,1.4094256,2.6742096,5.0514097,61.735768,1.1605282,89.19601,1.4022138,2.1990471,48.492371,138.22395,76.031304,1.1321086,140.87832,63.053054,54.90182
49.391789,60.068315,2.5694598,1.4626218,3.8944325,6.0481649,75.37151,1.2496065,127.32181,0.8536942,2.1817496,53.167524,98.635811,56.827629,1.3837579,167.67473,55.202533,55.24211
49.67132,88.595803,3.1003852,1.7756364,3.5644432,4.2042167,91.992636,1.6265322,91.737728,1.2037171,2.0116146,48.248042,131.96304,42.357363,1.0550514,155.05762,71.762496,54.74562
80.890326,84.803416,3.3341619,1.9889993,4.2670486,6.085733,74.269266,1.0990178,138.50655,1.1738694,2.275437,72.323528,138.4738,74.52027,1.5051191,126.3057,92.777355,55.62827
55.836545,97.156631,2.6190715,1.5854669,2.8167142,6.6203343,74.35389,1.7841232,105.93847,1.0881448,2.0583063,60.962955,103.76763,49.064218,1.6531267,166.09985,82.693003,55.52589
78.031024,93.109559,2.2770334,1.362309,4.3463592,5.6999304,53.407962,1.2232179,125.1108,1.0537476,1.8989538,50.892237,104.66466,56.006537,1.3228964,129.38723,78.463324,56.38343
80.168918,104.43706,3.6327224,2.3148095,2.8394556,4.5263133,53.063432,1.5388619,133.51094,1.1158597,1.3869302,54.337249,147.71126,51.318866,1.7963225,185.90738,83.977453,56.06217
59.462785,102.1083,3.86504,1.8359424,3.6425267,5.5871694,82.197658,1.3919467,88.614639,1.1926917,1.4027394,46.744115,127.61414,58.972625,1.0709219,197.41624,83.42095,54.97628
70.882768,88.974918,2.4242121,2.0755834,4.5446355,6.2654238,88.854701,1.5337181,124.02144,1.1134429,1.5277458,64.514008,128.14181,63.722204,1.7073396,186.89108,64.878248,55.67434
54.454593,77.804729,3.1490154,2.4061075,2.4993,4.1591314,74.035836,1.7752164,80.163249,1.0101613,1.7308418,68.383171,155.74927,61.762874,1.1063294,178.29416,59.878576,54.99446
69.126309,59.137271,3.7442757,2.3422492,4.3473577,5.1989545,90.693145,1.6395768,77.495763,1.051478,2.4458011,62.347971,85.42367,64.714205,1.7272,176.7959,79.798436,54.83341
