ROOF_RAIL_A_W1,ROOF_RAIL_A_W2,ROOF_RAIL_A_T1,ROOF_RAIL_A_T2,ROOF_RAIL_B_W1,ROOF_RAIL_B_W2,ROOF_RAIL_B_T1,ROOF_RAIL_B_T2,ROOF_RAIL_C_W1,ROOF_RAIL_C_W2,ROOF_RAIL_C_T1,ROOF_RAIL_C_T2,ROOF_RAIL_D_W1,ROOF_RAIL_D_W2,ROOF_RAIL_D_T1,ROOF_RAIL_D_T2,ROOF_XMBR_NO1_W1,ROOF_XMBR_NO1_W2,ROOF_XMBR_NO1_T1,ROOF_XMBR_NO1_T2,ROOF_XMBR_NO2_W1,ROOF_XMBR_NO2_W2,ROOF_XMBR_NO2_T1,ROOF_XMBR_NO2_T2,ROOF_XMBR_NO3_W1,ROOF_XMBR_NO3_W2,ROOF_XMBR_NO3_T1,ROOF_XMBR_NO3_T2,BPOST_01_W1,BPOST_01_W2,BPOST_01_T1,BPOST_01_T2,BPOST_02_W1,BPOST_02_W2,BPOST_02_T1,BPOST_02_T2,BPOST_03_W1,BPOST_03_W2,BPOST_03_T1,BPOST_03_T2,BPOST_04_W1,BPOST_04_W2,BPOST_04_T1,BPOST_04_T2,R_SUPT_W1,R_SUPT_W2,R_SUPT_T1,R_SUPT_T2,FR_SMBR_W1,FR_SMBR_W2,FR_SMBR_T1,FR_SMBR_T2,SEAT_SMBR_NO1_W1,SEAT_SMBR_NO1_W2,SEAT_SMBR_NO1_T1,SEAT_SMBR_NO1_T2,SEAT_SMBR_NO2_W1,SEAT_SMBR_NO2_W2,SEAT_SMBR_NO2_T1,SEAT_SMBR_NO2_T2,SSILL_W1,SSILL_W2,SSILL_T1,SSILL_T2,RR_SMBR_FR_W1,RR_SMBR_FR_W2,RR_SMBR_FR_T1,RR_SMBR_FR_T2,RR_SMBR_RR_W1,RR_SMBR_RR_W2,RR_SMBR_RR_T1,RR_SMBR_RR_T2,RR_FLR_SMBR_W1,RR_FLR_SMBR_W2,RR_FLR_SMBR_T1,RR_FLR_SMBR_T2,CTR_SMBR_FR_W1,CTR_SMBR_FR_W1.1,CTR_SMBR_FR_T1,CTR_SMBR_FR_T2,CTR_SMBR_RR_W1,CTR_SMBR_RR_W2,CTR_SMBR_RR_T1,CTR_SMBR_RR_T2,STEP1_FREQ_1ST
45.441216,33.86752,0.5650688,4.1640981,74.405497,32.939651,1.6673018,0.6856146,91.080899,30.4892,0.7755955,2.2127622,30.512971,117.3801,2.558504,1.4015,65.472785,21.27334,1.1476601,4.2656417,34.447799,53.118331,1.2244163,1.4280414,84.600318,55.282042,1.6470478,3.158774,63.013208,70.447803,1.1451455,1.7448325,96.567551,59.497744,1.625444,0.5083906,109.41317,59.952147,1.1972082,1.5246153,154.07837,47.095982,1.5478994,1.0166232,43.215521,65.595604,1.2488008,1.7233484,67.944499,152.4901,3.3325911,1.7244809,130.8484,45.368427,1.7998337,0.8107447,99.039173,35.307202,1.6908897,1.075346,140.01203,92.175517,2.2724635,1.0483732,92.086536,69.650547,1.3615924,3.9119503,97.300667,43.291164,3.9879672,3.5724316,92.367898,52.432459,1.0548942,0.9321687,95.653038,57.462184,1.1698953,1.5432021,74.237166,40.507902,0.9825696,1.2887377,54.56203
51.921216,43.46752,0.9490688,3.3718699,81.737248,35.032949,1.4657077,0.8444578,93.747801,44.404003,0.7980035,1.3869824,35.114272,87.842794,2.2217508,1.0392372,81.042126,26.503555,0.9999437,3.3170232,48.08326,37.492803,1.4871578,1.9797221,79.836896,35.228415,1.4770955,2.5569381,84.619595,51.945406,1.8531513,2.2012073,125.06014,49.029292,2.2954024,0.5278526,160.74527,62.842185,2.0129673,1.5073362,205.36361,43.51023,1.9834232,1.0909594,40.802269,74.008034,0.7531674,1.3669326,62.513214,151.34322,4.4101071,1.4468967,125.00008,41.202428,1.5012507,0.6849432,121.90776,30.513865,1.2500354,1.2105306,160.53922,90.543978,2.3554259,1.1736978,124.6715,88.555924,2.3396404,3.7980308,69.560722,63.130726,3.0071358,3.809095,88.685024,71.962103,1.0121139,0.7489793,89.693795,63.231839,0.9556802,1.5669331,46.556626,53.869395,1.2725797,1.4301081,55.47225
58.401216,29.06752,0.8530688,2.5802122,95.332535,30.524301,1.5958142,1.1668801,58.813835,32.960566,0.9155296,1.5066577,37.099026,89.707628,2.5943614,0.9617182,50.525126,23.011561,1.5960856,3.250095,41.23595,42.852373,1.4527606,1.7017281,84.678161,39.813196,1.6523987,3.8098608,81.514599,61.85949,1.1500993,1.7013904,104.53107,53.113566,2.0124841,0.8945852,149.81829,52.961041,1.1620362,1.4852496,168.651,44.034939,2.2311086,0.9380023,72.585808,53.062106,0.8507278,2.2837748,69.455533,152.24025,3.8397521,1.7859914,157.37343,31.652566,1.9340839,0.7408019,117.94432,35.553138,2.0475307,0.8133905,89.798285,73.646371,2.1960735,1.3956423,126.87904,84.326246,1.9118579,5.9376269,65.513651,53.060007,2.6650977,2.5202897,107.85736,56.356582,1.5218836,0.9615924,93.108806,58.173405,0.9163703,1.0691869,59.608281,53.312432,1.0269151,1.57063,54.79821
64.881216,38.66752,0.7570688,3.7679841,102.67846,35.355,0.95834,1.147479,84.725881,26.100353,1.176719,1.5197623,35.96253,80.754111,2.7451641,1.1364076,85.358359,25.730987,1.2123248,2.9066212,41.203979,44.090377,0.940386,1.8167012,49.386312,61.903445,1.3464065,3.8764795,67.807642,56.476718,1.054088,2.1656447,123.49534,47.603235,1.8131545,0.6027918,119.88532,37.020571,1.1637513,1.2774411,183.48502,63.934419,1.7609838,0.7712913,60.206159,91.462893,0.9522643,1.9916962,42.256508,142.16135,3.192713,1.3340693,117.12253,37.339823,2.3191468,0.8971416,96.336575,41.632951,1.5048764,0.8006822,113.84349,62.514705,1.8575486,1.5133498,106.44339,90.505135,1.5927695,5.4388028,106.97945,40.00129,2.9537712,2.7150131,125.56921,74.24836,1.3615783,0.7825484,73.538778,61.396253,0.8727235,1.5346505,70.34313,58.797331,0.9219734,0.9896068,55.74039
40.257216,45.38752,0.8338688,2.8175669,67.55586,39.352952,1.0000557,1.0456938,59.405758,44.339277,0.8712468,1.4075302,26.719495,124.32279,2.570392,1.4383147,64.96337,23.566946,0.9213381,4.4740195,39.189308,55.334225,1.1164666,2.2589943,73.171946,60.464711,1.2770944,3.2268696,74.630534,60.488149,1.7245256,1.658266,126.95766,42.771978,1.9969646,0.5826624,122.92118,57.590244,1.4989855,2.0461115,162.6828,62.670772,1.6370662,1.0267171,66.139629,76.552229,1.2140597,2.3179182,70.41947,118.59899,2.8629441,1.5925426,130.31154,30.076709,2.4316498,0.6158032,142.23189,35.314716,1.2798993,0.968136,144.99208,79.347194,1.8528344,1.0494245,91.190321,92.358442,1.4496742,5.3578052,102.83254,40.730067,2.9780947,2.2370182,122.88555,72.209851,1.5538861,0.9773674,88.10774,62.825159,0.8588542,1.4479703,68.360315,42.318801,1.1540704,1.2884877,55.57346
46.737216,30.98752,0.7378688,4.0051962,61.046529,26.287188,1.5124092,1.1540622,83.185316,26.799252,1.3644867,1.7184561,40.504088,72.75,1.8750565,1.4977843,60.704299,27.926405,1.0898275,2.9531424,40.613954,56.34296,1.4415924,1.6337814,55.431893,58.162452,1.5995621,2.1991852,76.997411,58.332571,1.9489424,1.3524461,95.382928,44.235583,1.8509567,0.57397,97.97723,55.839273,1.14614,1.7988678,170.89747,57.33737,2.1103358,0.7044125,55.069034,80.173826,0.939384,1.9309621,73.021499,143.22696,4.0296708,1.3507014,108.49937,44.390089,2.3947304,0.883275,127.37729,30.1826,1.58928,1.2763972,93.195094,75.580865,1.3456163,1.528138,134.24602,67.458068,1.5575319,6.4465141,100.10206,47.754017,3.7107424,2.557415,112.12981,71.717913,1.037764,0.9632596,84.633996,40.768721,1.0492749,1.2436145,67.504871,49.509549,1.0289254,1.2804685,55.28042
53.217216,40.58752,0.6418688,3.2135384,74.627644,40.64114,1.2988452,0.7115988,63.62829,38.048311,1.3614132,1.8508713,41.156154,108.2757,2.4986755,1.5226612,86.197688,20.152795,1.1405792,2.9195678,41.307145,58.661077,1.2729434,2.0236155,78.85662,52.494985,1.3755784,3.8616999,62.382632,63.757513,1.4478078,1.7218271,90.464196,63.878389,1.4017713,0.5770315,153.02597,56.662042,1.6492646,2.0001185,213.82869,62.321242,1.6446154,0.9473889,50.72816,84.354063,1.2582512,2.0838101,43.226132,94.953957,3.7207862,1.5996912,158.79877,38.572585,1.3439825,0.6104579,105.16725,30.44696,1.6219463,1.0027513,100.52724,69.320236,2.1907983,1.1201023,133.24447,83.597292,1.7076361,4.9863308,77.954436,51.606944,3.3207905,2.2537649,95.550978,60.645535,1.7952177,1.0111837,79.48484,51.379941,0.7237814,1.7623529,58.605334,47.084652,0.7110394,1.2586098,55.33742
59.697216,50.18752,1.0258688,2.422451,94.443949,42.918345,1.5087419,0.789203,91.380109,43.289161,0.9751346,1.7834928,34.632395,123.98214,2.3176284,1.4728512,65.289147,24.282015,1.3589339,3.2213251,33.469828,42.765397,1.3923341,2.1506573,84.461757,39.022357,1.9583127,3.088903,70.155857,57.430769,1.3554463,1.2937048,96.553763,59.195646,1.2774808,0.5155437,117.13369,44.32537,1.6251698,1.3038887,129.63638,66.166899,2.0795929,0.7361,66.586988,67.647541,1.0998397,2.3703589,58.657468,141.90825,4.117339,1.3206917,154.04762,47.505855,1.790987,0.764938,98.557485,31.467551,1.4405608,1.2515486,89.764053,67.740686,1.4483823,0.998569,134.22638,56.427139,2.0283755,6.1173176,69.685153,45.250486,3.6151479,3.1421809,93.372246,46.349024,1.7241041,0.6858793,64.098062,44.624822,0.6457443,1.8517995,49.34849,37.843917,0.7639584,0.9986769,54.31033
66.177216,35.78752,0.9298688,3.6102229,101.78987,26.149044,1.6512677,0.769802,73.492156,36.441739,1.4039898,1.9426627,32.827167,72.31054,2.8008962,1.3254761,81.789571,21.986363,1.3914565,3.3554963,31.989262,51.436183,1.4544463,2.5012321,56.147465,46.916874,1.3743581,3.3362587,55.918122,55.058917,1.0808502,1.3092059,123.43644,43.622398,2.0984071,0.8520603,154.20881,39.896873,1.9905968,1.7965841,186.15652,43.076299,1.5793075,0.6517897,44.449309,67.303012,1.1054643,2.1828594,53.969797,112.95485,2.6104354,1.6363357,129.09752,34.813295,1.7200596,0.648693,117.62992,39.912421,1.6539201,0.8364304,110.46509,78.204159,2.0763586,1.4604138,118.25137,61.941267,2.2944533,4.9437005,81.012652,48.695499,3.1108369,2.443211,101.77238,48.486919,1.3575301,0.8936973,76.965386,42.402095,0.9125584,1.4039464,47.66256,44.739697,1.2476567,1.2296384,55.42369
41.553216,42.50752,1.0066688,2.659378,74.287337,38.520206,1.6792455,0.9633096,51.973591,47.238412,0.9638247,1.8147133,44.578085,108.59118,3.205899,1.5000062,89.947345,34.286941,1.5257679,4.6488227,44.624007,32.268236,1.5598678,2.2797813,85.168299,59.979912,1.7031572,3.1574799,71.633081,55.953436,1.8027711,1.9410805,91.22904,45.689018,1.9192997,0.6599957,115.87794,56.051112,1.3438875,1.7488584,214.21846,50.829433,2.4005125,0.7397875,50.522863,91.689092,0.8981858,1.925336,43.099074,108.43487,4.1844125,1.7095941,100.87408,32.967487,2.012718,0.5680446,89.414577,35.58659,1.8615752,1.2472801,157.30427,60.258242,2.2783873,1.4224401,89.292555,86.805562,1.6878601,5.3434769,86.216794,42.021898,3.4382704,2.3979547,136.82438,80.914866,1.1303317,0.5904902,75.413284,49.399354,0.7623197,1.871477,53.583927,41.704803,1.0076852,1.2663791,55.20132
48.033216,28.10752,0.9106688,3.847435,60.157942,38.675009,1.326711,1.1467389,67.471063,47.19259,1.1395113,2.2636231,33.06761,117.10464,2.2060744,1.0434112,90.970737,28.621363,1.4542329,4.1953037,43.890845,52.016101,1.4124293,1.8068519,87.772686,47.650754,1.886656,2.6068154,90.862092,58.117285,1.9211846,1.4667871,107.07867,48.246484,1.7262125,0.7329461,129.78869,47.802517,1.9262932,1.6993579,145.69859,68.48329,1.3622624,0.9871611,43.451452,55.690619,0.8678768,1.9072055,77.581747,100.70297,3.8120651,1.2096859,147.90733,28.725889,1.6460013,0.5839562,107.07304,44.461506,1.976734,1.165069,94.63592,70.697915,1.9662634,1.6621463,109.05654,59.110774,1.6939246,5.1472375,69.758387,51.019421,2.9584896,2.9803279,140.2735,53.788709,1.5167575,0.6709242,87.156921,60.167585,1.0013017,1.1781664,59.955983,44.467944,1.1200718,0.9342936,55.51104
54.513216,37.70752,0.8146688,3.0546365,61.268676,33.988677,1.144402,0.7769165,94.354789,36.275844,1.4088665,1.4013073,36.271497,71.597399,2.693692,1.3709379,51.833217,27.681219,1.5911231,5.1007638,29.391342,55.333181,1.3519068,1.809531,76.696103,59.368884,2.1261486,3.8238407,90.853811,41.0263,1.3570586,2.2463723,79.817615,62.858081,1.4008651,0.605249,128.81697,55.349532,1.3056654,2.1744671,118.26637,45.224692,1.6833722,0.9734176,45.202034,54.295618,0.9742016,1.6448823,69.177593,123.24671,2.5010894,1.9233263,135.30477,30.702109,2.1583573,0.8345305,91.39983,29.521345,1.2551068,1.2206623,100.82098,103.05581,2.3823714,1.6863311,96.87056,87.300758,2.2183028,5.3703947,64.045987,69.925103,2.6270319,2.115713,98.795067,59.622799,1.3545002,0.800339,56.372409,38.527632,0.7138786,1.4278974,70.955257,64.850102,0.7454282,1.2823474,55.17373
60.993216,47.30752,0.7186688,4.2446898,93.555363,33.712388,1.4216696,0.951526,80.146383,31.417756,1.0347395,2.0603278,32.165764,100.05665,2.0408954,1.2039842,80.053169,25.552469,1.1217822,3.1925552,48.503706,42.678421,1.3319076,2.5995866,84.245354,38.231518,1.2442267,2.3679452,58.797115,53.002049,1.5607933,1.9660192,88.576459,65.277725,1.6224774,0.5565022,160.0491,66.289699,1.1283034,2.1425278,190.22176,55.898859,1.9280771,1.0741977,60.588167,82.232976,0.7489517,2.4569431,47.859403,131.57626,4.3949259,1.7553921,150.72182,39.359144,1.6478902,0.789074,152.97065,51.381965,1.7935909,1.0297067,89.729821,61.835,1.8406911,1.3814956,141.57371,72.928032,2.1448931,6.2970084,73.856655,71.040966,2.705198,3.7640721,78.887133,74.141467,1.0863245,0.8901663,80.687318,60.476239,0.9151183,1.734412,76.8887,52.375403,1.1010018,1.2067239,54.98957
67.473216,32.90752,0.6226688,3.4524617,100.90129,38.543087,1.5641954,0.9321249,62.258428,46.757544,1.2963092,1.2671724,28.534605,81.378489,2.6384832,1.3440658,88.23545,27.8897,1.6170211,4.872928,40.84108,36.669944,1.0591768,2.1488732,65.44877,59.521281,1.2835581,2.8312751,60.752867,43.820898,1.5568054,2.1191922,94.255154,45.568209,2.0150795,0.7969374,96.194005,62.294679,1.6002823,1.9374307,136.12282,67.107585,1.748208,1.0697015,54.332046,57.653022,1.090924,1.8510716,65.71759,87.915076,3.9842182,1.1708879,131.24592,29.214575,2.0796732,0.6790641,112.98526,38.267371,1.7763657,0.8117188,158.98307,77.82924,2.0658822,1.0295725,94.058074,62.491331,1.7373,4.4419696,77.357868,45.057466,3.1731182,2.3072629,92.052584,67.568969,1.5366403,0.7933038,63.466611,60.917351,0.9273243,1.0840117,65.331991,48.446428,1.2214329,1.3542498,55.69533
42.849216,39.62752,0.6994688,2.5010464,67.177733,44.128397,1.512383,0.8304506,65.65408,40.88272,0.8672345,2.2786022,29.619967,70.824079,1.9828238,1.2034301,53.102907,27.936181,1.6664034,4.2513673,37.847893,53.436511,1.3456534,2.3236748,84.188023,48.446481,1.6016401,2.6622418,49.396118,67.765543,1.3974275,1.4617003,117.83309,60.538115,2.1056686,0.7091746,108.15863,49.870969,1.9401849,1.2216408,123.08354,69.640445,2.0617047,1.136217,60.448754,58.23512,0.8032697,1.5022135,59.811992,124.04562,3.4950916,1.8623886,134.67277,30.337645,1.8554498,0.4935592,146.47407,35.519685,1.2734861,1.0395008,97.292296,87.0345,2.1137597,1.3688445,97.865526,81.84693,2.1358558,6.5317769,94.610508,64.098116,3.7519251,2.6426247,78.890336,69.598298,1.0734355,0.8526946,65.204329,37.547456,1.0704209,1.1668968,65.632635,64.92006,1.046145,1.0948808,55.27508
49.329216,49.22752,0.6034688,3.6891035,102.23417,41.552022,0.9148039,0.9586405,57.209017,31.264651,1.2069018,1.3919199,42.74665,102.91827,2.1262567,1.0347372,52.634272,34.764483,1.2279211,4.9602707,33.612218,46.782805,1.0326997,1.5944322,72.818675,35.585934,1.4046721,3.1925812,73.891922,61.226815,1.0508632,1.3345782,129.62002,49.525292,2.2160551,0.7204364,123.54906,51.727373,1.6396267,1.3136266,120.39176,37.939505,2.0466064,0.7548734,57.071691,86.431454,0.7148866,1.9704296,42.198667,99.335675,3.8794073,1.8480914,156.89831,37.345893,1.7507843,0.5042499,146.80335,45.255197,1.5493921,0.9702702,111.22197,59.088416,1.4378319,1.227489,80.357232,54.969231,1.6199319,4.2147256,94.566723,42.344361,3.0665335,2.6091313,133.55949,54.926931,1.4307723,0.785062,82.450129,60.437893,0.8005665,1.4381316,47.342596,55.388358,0.732207,1.1546367,55.47405
55.809216,34.82752,0.9874688,2.8968753,60.380089,46.382721,1.0573297,0.9392395,83.146297,30.031318,1.390448,1.7720473,42.900017,101.43629,1.8641578,1.2565508,54.586062,19.341411,1.6314559,3.3227371,33.751567,40.481853,1.0522532,1.9825846,57.224033,40.979379,1.2896772,2.4088763,88.006693,60.094873,1.4476791,2.2128747,79.953762,50.113973,1.9929282,0.7869308,95.061427,43.317521,1.4655449,2.1059522,173.01308,58.250084,1.3633601,1.0607539,58.126764,88.127672,0.8435093,2.1575143,65.733419,147.33086,2.7790221,1.3958198,123.5706,35.972022,1.998337,0.7747681,138.30834,31.200373,1.321402,1.231561,92.144929,66.109508,1.6840335,1.6586526,128.14414,87.097009,1.4953222,6.0309778,62.034749,44.552698,2.5001827,2.6052344,99.242054,50.655203,1.2499114,0.8413421,68.829996,38.841049,1.104781,1.5455285,74.334658,37.544942,1.1466528,1.2737196,54.56433
62.289216,44.42752,0.8914688,4.0857879,80.196395,27.059925,1.2672264,1.0168437,67.072882,29.645289,1.0821928,1.611386,32.603831,114.69811,2.3654713,1.1923797,89.452866,25.711398,1.5866871,4.5879714,39.213188,45.398247,1.1844313,2.2052808,89.111493,33.980139,2.1155027,2.4726115,52.912444,67.816305,1.2958068,2.0072768,80.803785,55.95395,2.2307588,0.8453299,139.74623,51.045529,2.0605401,1.4364361,198.60356,46.177866,2.3319535,1.1166078,51.227845,85.492361,0.9691101,1.6204576,58.249791,103.04348,2.8247269,1.6991422,126.13316,31.951068,2.335272,0.7867564,137.66669,37.581434,1.151224,1.3290656,109.12224,95.018107,2.2147926,1.5764136,100.12863,70.785552,1.3054132,4.6422178,59.730433,61.610241,2.3389554,3.2030153,124.67081,46.213837,1.1790466,0.647263,74.130022,54.162211,0.8424503,1.779928,78.896589,63.010043,0.994632,1.1250505,55.22874
68.769216,30.02752,0.7954688,3.2935598,87.542318,31.890624,1.4097522,0.9974426,92.984927,44.985076,1.3437624,1.8982306,28.984771,110.77149,2.7857331,1.3998322,63.180001,28.729093,0.9470985,3.9111494,41.09356,38.834965,1.0923951,2.2579531,54.921244,43.24962,2.2060392,3.7061827,77.778535,58.063444,1.4546825,1.660517,71.464806,62.78392,2.1539098,0.6896925,143.40292,45.559037,1.1475793,1.4755117,177.89561,39.862333,2.2640951,0.9192289,47.901105,78.078193,1.2356809,1.543704,49.914334,122.81282,4.0776837,1.2585917,154.52274,41.812528,1.9742866,0.58149,143.49846,45.765492,1.9386993,1.0946688,143.34037,82.298641,2.2066239,1.1667223,114.14819,85.784154,2.3203016,4.780219,90.432081,55.966132,3.2137121,3.0533393,132.47012,47.778675,1.8152154,0.8624098,74.75674,42.360334,0.761548,1.4828548,61.614175,35.767991,1.0586665,1.4146702,55.34831
44.145216,36.74752,0.8722688,2.3427149,60.039783,44.261786,1.43773,0.6509502,71.466364,33.59454,1.0708829,1.6426065,42.549521,99.307144,1.7537419,1.2195347,72.111064,19.516324,0.9735211,3.6140863,44.58841,38.163884,1.2897764,2.1188376,88.07907,39.239018,1.8415674,3.1325974,70.844513,51.032323,1.2816526,2.1248727,131.43312,57.313505,1.7045407,0.6810191,103.81718,49.223145,1.1954356,1.6650038,204.35072,43.909333,2.2376764,0.6849634,55.306718,66.410922,0.8187894,1.8911804,71.306315,148.97606,4.1685792,1.5447461,118.48401,35.8586,1.8765297,0.5301016,104.98224,39.63704,1.4562668,1.36182,126.18052,86.231755,1.3902592,1.4796963,115.63826,93.757508,2.3050759,5.0874948,96.41225,60.328477,2.4965795,3.546774,112.89808,71.784145,1.191941,0.7396949,78.805883,51.775156,0.8532878,1.9386799,49.853536,61.413367,0.8739157,1.3999306,55.76942
50.625216,46.34752,0.7762688,3.5307719,95.124561,25.560213,1.5279414,0.8257815,70.889506,47.108959,1.1103115,1.8558088,27.788532,123.35117,2.4031814,1.5181611,57.789833,28.413723,1.3685567,4.5628154,26.836103,40.35108,1.5384853,1.6383257,71.838398,52.852503,1.3031549,2.697343,51.654959,39.438922,1.5455196,1.9351979,95.024076,64.374389,1.3224239,0.7696153,115.82975,45.547231,1.275924,1.8064089,128.85684,56.750516,1.7077985,1.1513029,66.997582,52.977483,1.2199705,1.5473072,58.911585,114.94642,3.1900865,1.1008859,111.497,34.71605,1.5935161,0.8497646,130.06284,45.188292,1.921303,1.4224909,126.20999,85.864674,2.4132042,1.1738934,88.930203,94.410598,2.0679276,5.4030256,102.96044,64.42058,3.3801882,2.8538012,75.62544,81.410363,1.3738761,0.5672664,72.241173,48.585995,1.1086678,1.6335514,59.391304,48.603615,0.7706668,0.9831384,55.82071
57.105216,31.94752,0.6802688,2.7391141,59.491503,37.176764,0.9702574,1.1015624,71.887336,34.733034,0.8680764,1.9555996,36.660959,75.066172,2.2697855,0.9733227,83.125428,22.852632,1.1311807,4.2560615,33.505425,36.869749,0.9424255,2.311601,81.550987,59.763251,1.8199025,3.1148225,81.589873,58.379781,1.0543005,1.3039231,120.12033,64.578057,1.5121244,0.7767669,118.73753,61.475871,1.388784,2.0713232,152.22522,42.910051,2.3563462,1.0107933,72.758164,83.293519,0.7036014,2.2697198,54.418098,85.776755,2.8264728,1.5158662,111.83358,49.883635,2.0449471,0.6275194,102.37689,32.818358,1.1326063,1.2339126,123.04938,86.28421,1.9018275,0.9332101,116.07561,88.026802,2.242407,6.001724,104.82753,72.571536,4.0097029,3.5249147,104.62784,57.390483,1.3385262,0.5885207,74.414424,54.093822,1.1671314,1.4630821,61.829691,49.848499,1.0748446,1.3131807,54.9238
63.585216,41.54752,0.5842688,3.9280267,79.307808,39.453969,1.1801541,0.6391666,55.839156,39.973884,1.1417977,1.888221,30.1372,90.772616,2.0887383,0.9235127,62.216888,26.981852,1.3495354,4.5578188,48.468108,48.574069,1.0618162,2.4379515,76.662754,49.695283,1.2945364,3.8186747,87.598931,67.337916,1.8453686,2.310024,73.475015,49.370377,1.8207763,0.8538049,148.78947,47.039649,1.268759,1.9797848,135.72879,53.880891,1.4150296,0.8630434,57.179077,81.249023,0.8667089,2.3137229,52.645647,141.16604,3.1487964,1.1695029,100.55838,34.401773,1.5369353,0.7211059,147.80631,42.029832,1.7965016,1.0031533,88.612624,56.87648,2.4396068,1.3157596,83.137276,94.461731,1.5234298,6.5762098,65.852912,61.177491,3.7983111,2.3448332,122.29945,73.309614,1.3779428,0.6446848,92.604408,62.31019,1.0039494,1.4137427,74.720982,64.223317,0.8473712,1.1246507,55.10204
70.065216,51.14752,0.9682688,3.1357986,86.653732,44.284668,1.32268,1.1597656,81.751201,33.113671,1.4033674,2.1750657,26.51814,86.846005,2.5090001,1.1309652,77.944023,29.999547,1.4899467,3.8823795,33.327438,38.747989,1.0319685,1.5068824,54.70484,42.458781,1.4919532,2.9852248,66.419792,53.634724,1.6600294,2.3328314,124.6875,37.665999,1.4189065,0.730651,110.71832,36.923366,1.6107129,1.2941508,138.88099,61.994294,2.1125793,0.7173266,41.902284,92.663628,0.8847928,1.6302882,75.116269,112.48083,4.3552706,1.693292,151.19694,33.665817,1.8311897,0.605626,124.11162,41.679906,1.3317295,0.8728269,143.30614,76.392955,1.4589327,1.549649,121.49552,57.885047,1.3568192,4.9599097,94.603583,48.156612,2.3037623,3.6752305,117.98501,75.571118,1.1774359,0.5866967,91.345996,58.211751,1.030922,1.3654674,51.354384,50.299477,0.7957099,1.6227172,55.859
37.976256,47.57632,0.8753408,4.1259157,64.641761,36.976782,1.1479798,1.1195136,55.382229,47.505637,1.1125204,1.3831332,26.077511,120.45885,3.233647,1.6725861,77.265217,19.696823,1.2017431,4.2504074,35.157616,54.826623,0.8924699,2.5450571,54.53421,61.170675,1.5334058,3.4653892,87.074129,54.623989,1.648362,1.5589442,84.454268,42.317459,1.7108195,0.8771097,111.71065,55.379818,1.8957327,2.1613572,143.86106,57.538071,2.3870387,1.0929716,51.658801,53.118535,0.8077054,2.1535452,67.07531,102.57955,3.5061709,1.7674275,150.17912,40.560283,2.4393589,0.7630354,126.74086,42.758279,1.9637946,1.2455646,137.81833,65.752901,1.4340105,1.4943604,88.110537,92.950594,1.8322835,5.0705357,64.838026,71.619591,3.6017393,2.6073631,102.26802,53.165691,1.2398996,0.784884,55.170171,61.598309,1.04139,1.3641989,48.188089,57.630573,0.8260292,1.0951052,54.88946
44.456256,33.17632,0.7793408,3.3340529,85.972975,38.914781,0.9804251,1.0978513,58.30644,29.255893,0.9727564,1.6446783,24.505732,117.8087,2.6482975,0.9101339,51.357858,20.752405,0.9222727,2.8543855,33.239393,46.340593,0.9268358,1.894376,48.651354,34.746766,1.8487203,2.7803035,62.092465,65.274259,1.788901,1.6462124,88.539085,38.181992,1.7763013,0.9001182,108.74732,37.090921,2.0427793,2.1915346,197.40933,65.894521,1.3789402,0.6432244,68.700038,93.461413,0.9802699,1.6412188,62.266696,88.77956,3.3199014,1.2366089,99.320433,30.106562,1.4480896,0.7184413,154.74829,43.722543,2.003894,0.8403445,151.15645,68.034063,2.3327008,1.3517823,144.26951,89.700791,2.2326088,4.5856787,68.083684,68.22417,2.7435077,2.9680023,84.143218,57.425947,1.0840498,0.7966585,80.823815,39.097548,0.7101524,1.6051398,66.066185,38.643605,1.0048762,1.0162555,55.06428
50.936256,42.77632,0.6833408,2.5423951,99.55409,31.668732,1.5464117,1.0585178,87.727332,38.587471,0.8511209,1.7317292,34.710847,94.062833,2.2638931,1.0428996,62.683064,19.472931,1.230287,4.9142781,32.368215,45.900715,1.1850278,1.8998232,81.180481,51.909764,1.7447547,2.7881911,61.537162,55.10426,1.0957645,2.3057397,98.024992,54.027129,2.132891,0.5373953,112.34214,44.958659,1.9340373,1.2559556,195.42512,48.19143,2.3669915,1.112089,53.721982,81.093064,1.2446998,2.1338855,70.105621,107.46305,3.7312476,1.2916598,146.84056,35.598631,2.129953,0.6531982,110.39648,31.36287,1.7999907,0.7932766,136.84917,66.952599,2.3608232,1.3756832,100.21268,91.196802,1.8554196,5.8431236,83.832684,41.749751,3.1622332,3.8360296,108.70214,56.904614,1.5424212,1.0229811,98.291525,50.467286,1.0117852,1.6357155,51.586845,63.71925,0.8299519,1.3696751,54.86492
